listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::HYCB,HYCB,AMS,ETF,iShares Broad $ High Yield Corp Bond UCITS ETF USD (Acc),Netherlands,NL,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
ASX::AF5,AF5,ASX,ETF,AFG 2025-1NC TRUST IN RESPECT OF SERIES 2025-1NC,Australia,AU,,,verified,Matched active official exchange directory listing.,AFG 2025-1NC TRUST IN RESPECT OF SERIES 2025-1NC,asx_listed_companies,False,,,
ASX::GWTH,GWTH,ASX,ETF,VanEck MSCI International Growth ETF,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::MQEG,MQEG,ASX,ETF,Macquarie Core Global Equity Active ETF,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::VCD,VCD,ASX,ETF,VICINITY CENTRES TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,VICINITY CENTRES TRUST,asx_listed_companies,False,,,
B3::BGWH39,BGWH39,B3,ETF,iShares Trust - iShares Core Dividend Growth ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::GOLD11,GOLD11,B3,ETF,TREND ETF LBMA OURO FDO. ÍNDICE - INVEST. EXT,Brazil,BR,,Financials,verified,Matched active official exchange directory listing.,TREND ETF LBMA OURO FDO. ÍNDICE - INVEST. EXT,b3_instruments_equities,True,,,
B3::WEB311,WEB311,B3,ETF,HASHDEX SMART CONTRACT PLATFORMS FDO ÍND RESP LIM,Brazil,BR,,,verified,Matched active official exchange directory listing.,HASHDEX SMART CONTRACT PLATFORMS FDO ÍND RESP LIM,b3_instruments_equities,True,,,
BATS::BBHY,BBHY,BATS,ETF,JPMorgan BetaBuilders USD High Yield Corporate Bond ETF,United States,US,US46641Q8785,,verified,Matched active official exchange directory listing.,JPMorgan BetaBuilders USD High Yield Corporate Bond ETF,nasdaq_other_listed,True,,,
BATS::CRCD,CRCD,BATS,ETF,T-REX 2X Inverse CRCL Daily Target ETF,United States,US,,,verified,Matched active official exchange directory listing.,T-REX 2X Inverse CRCL Daily Target ETF,nasdaq_other_listed,True,,,
BATS::ENPX,ENPX,BATS,ETF,Tradr 2X Long ENPH Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Long ENPH Daily ETF,nasdaq_other_listed,True,,,
BATS::GIF,GIF,BATS,ETF,REX ETF Trust - REX Growth & Income Universe ETF,Poland,PL,PLGMNGF00017,,verified,Matched active official exchange directory listing.,REX Growth & Income Universe ETF,nasdaq_other_listed,True,,,
BATS::IMTG,IMTG,BATS,ETF,Invesco Agency MBS ETF,United States,US,,,verified,Matched active official exchange directory listing.,Invesco Agency MBS ETF,nasdaq_other_listed,True,,,
BATS::LJAN,LJAN,BATS,ETF,Innovator ETFs Trust - Innovator Premium Income 15 Buffer ETF - January,United States,US,US45783Y3687,,verified,Matched active official exchange directory listing.,Innovator Premium Income 15 Buffer ETF - January,nasdaq_other_listed,True,,,
BATS::NUDM,NUDM,BATS,ETF,NuShares ETF Trust - Nuveen ESG International Developed Markets Equity ETF,United States,US,US67092P8059,,verified,Matched active official exchange directory listing.,Nuveen ESG International Developed Markets Equity ETF,nasdaq_other_listed,True,,,
BATS::PSH,PSH,BATS,ETF,PGIM Short Duration High Yield ETF,,,,Financials,verified,Matched active official exchange directory listing.,PGIM Short Duration High Yield ETF,nasdaq_other_listed,True,,,
BATS::SMDV,SMDV,BATS,ETF,ProShares Russell 2000 Dividend Growers ETF,United States,US,US74347B6983,Small Cap,verified,Matched active official exchange directory listing.,ProShares Russell 2000 Dividend Growers ETF,nasdaq_other_listed,True,,,
BATS::UNX,UNX,BATS,ETF,Tradr 2X Long U Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Long U Daily ETF,nasdaq_other_listed,True,,,
BATS::YETH,YETH,BATS,ETF,Roundhill Ether Covered Call Strategy ETF,United States,US,,,verified,Matched active official exchange directory listing.,Roundhill Ether Covered Call Strategy ETF,nasdaq_other_listed,True,,,
