listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::CEMU,CEMU,AMS,ETF,iShares VII plc - iShares Core MSCI EMU UCITS ETF,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00747Z1B1,
AMS::UPAB,UPAB,AMS,ETF,iShares S&P 500 Paris-Aligned Climate UCITS ETF USD Acc,Ireland,IE,IE00BMXC7V63,Large Cap,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG0106NQ6H1,
ASX::FHNG,FHNG,ASX,ETF,Global X Fang+ (Currency Hedged) ETF,Australia,AU,AU0000336505,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01NH6J345,
ASX::LR1,LR1,ASX,ETF,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2023-1,Australia,AU,,,verified,Matched active official exchange directory listing.,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2023-1,asx_listed_companies,False,,,
ASX::RDV,RDV,ASX,ETF,Russell Investments High Dividend Australian Shares ETF,Australia,AU,AU000000RDV7,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG000QWCRM3,
B3::BDAP11,BDAP11,B3,ETF,Bb Etf Indice Dap5 B3 Fundo De Indice,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::DOLX11,DOLX11,B3,ETF,TREND ETF S&P / B3 DOLAR CL DE ÍNDICE - RESP LIM,Brazil,BR,,,verified,Matched active official exchange directory listing.,TREND ETF S&P / B3 DOLAR CL DE ÍNDICE - RESP LIM,b3_instruments_equities,True,,,
B3::SMAC11,SMAC11,B3,ETF,IT NOW SMALL CAPS FDO ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,IT NOW SMALL CAPS FDO ÍNDICE,b3_instruments_equities,True,,,
BATS::ARWG,ARWG,BATS,ETF,Archer Investment Series Trust - Archer Growth ETF,United States,US,,,verified,Matched active official exchange directory listing.,Archer Growth ETF,nasdaq_other_listed,True,,,
BATS::CBTO,CBTO,BATS,ETF,Calamos Bitcoin 80 Series Structured Alt Protection ETF - October,United States,US,,,verified,Matched active official exchange directory listing.,Calamos Bitcoin 80 Series Structured Alt Protection ETF - October,nasdaq_other_listed,True,,,
BATS::DRSK,DRSK,BATS,ETF,Aptus Defined Risk ETF,United States,US,US26922A3885,,verified,Matched active official exchange directory listing.,Aptus Defined Risk ETF,nasdaq_other_listed,True,,,
BATS::FMAY,FMAY,BATS,ETF,First Trust Exchange-Traded Fund VIII - FT Cboe Vest U.S. Equity Buffer ETF - May,United States,US,US33740F7481,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Buffer ETF - May,nasdaq_other_listed,True,,,
BATS::IBMO,IBMO,BATS,ETF,iShares iBonds Dec 2026 Term Muni Bond,United States,US,US46435U2592,Municipal Bonds,verified,Matched active official exchange directory listing.,iShares iBonds Dec 2026 Term Muni Bond ETF,nasdaq_other_listed,True,,,
BATS::KNG,KNG,BATS,ETF,FT Cboe Vest S&P 500® Dividend Aristocrats Target Income ETF,Australia,AU,AU0000218869,Materials,verified,Matched active official exchange directory listing.,FT Vest S&P 500 Dividend Aristocrats Target Income ETF,nasdaq_other_listed,True,,,
BATS::NAUG,NAUG,BATS,ETF,Innovator Growth-100 Power Buffer ETF - August,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Growth-100 Power Buffer ETF - August,nasdaq_other_listed,True,,,
BATS::PIEQ,PIEQ,BATS,ETF,Principal International Equity ETF,United States,US,,,verified,Matched active official exchange directory listing.,Principal International Equity ETF,nasdaq_other_listed,True,,,
BATS::SBTU,SBTU,BATS,ETF,SBTU,United States,US,,,name_mismatch,Dataset name does not match official exchange directory name.,T-REX 2X Long SBET Daily Target ETF,nasdaq_other_listed,True,,,
BATS::TOXR,TOXR,BATS,ETF,21Shares Core Xrp Trust,United States,US,,,name_mismatch,Dataset name does not match official exchange directory name.,Shares of Beneficial Interest,nasdaq_other_listed,True,,,
BATS::XIJN,XIJN,BATS,ETF,FT Vest U.S. Equity Buffer & Premium Income ETF - June,United States,US,,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Buffer & Premium Income ETF - June,nasdaq_other_listed,True,,,
Euronext::AFRHG,AFRHG,Euronext,ETF,Amundi Index Solutions - Amundi EUR Floating Rate Corporate Bond ESG - UCITS ETF DR - GBP HEDGED (C),Luxembourg,LU,LU1923163676,Corporate Bonds,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00N1285C0,
