listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::IU29,IU29,AMS,ETF,ISHARES IBONDS DEC 2029 TERM $ HIGH YIELD CORP UCITS ETF USD (ACC),Netherlands,NL,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
ASX::CGUN,CGUN,ASX,ETF,Claremont Global Fund Active ETF,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::IIGF,IIGF,ASX,ETF,Intelligent Investor Aus EQ GRTH Fund - Active ETF,Australia,AU,AU0000103012,Financials,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00XRR5KX2,
ASX::PA3,PA3,ASX,ETF,PANORAMA AUTO TRUST 2023-3,Australia,AU,,,verified,Matched active official exchange directory listing.,PANORAMA AUTO TRUST 2023-3,asx_listed_companies,False,,,
ASX::WS1,WS1,ASX,ETF,SERIES 2024-1 WST TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,SERIES 2024-1 WST TRUST,asx_listed_companies,False,,,
B3::BNDX11,BNDX11,B3,ETF,INVESTO BLOOMBERG GLOBAL BOND ETF FII - IE R. LIM.,Brazil,BR,,,verified,Matched active official exchange directory listing.,INVESTO BLOOMBERG GLOBAL BOND ETF FII - IE R. LIM.,b3_instruments_equities,True,,,
B3::MILL11,MILL11,B3,ETF,IT NOW MORNINGSTAR US DIGITAL LIFESTYLE FDO. IND.,Brazil,BR,,,verified,Matched active official exchange directory listing.,IT NOW MORNINGSTAR US DIGITAL LIFESTYLE FDO. IND.,b3_instruments_equities,True,,,
BATS::ACSG,ACSG,BATS,ETF,American Century Small Cap Growth Insights ETF,United States,US,,Blend,verified,Matched active official exchange directory listing.,American Century Small Cap Growth Insights ETF,nasdaq_other_listed,True,,,
BATS::BNDY,BNDY,BATS,ETF,Horizon Core Bond ETF,United States,US,,,verified,Matched active official exchange directory listing.,Horizon Core Bond ETF,nasdaq_other_listed,True,,,
BATS::DDTS,DDTS,BATS,ETF,Innovator Equity Dual Directional 10 Buffer ETF - September,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Equity Dual Directional 10 Buffer ETF - September,nasdaq_other_listed,True,,,
BATS::FBUF,FBUF,BATS,ETF,Fidelity Dynamic Buffered Equity ETF,United States,US,,,verified,Matched active official exchange directory listing.,Fidelity Dynamic Buffered Equity ETF,nasdaq_other_listed,True,,,
BATS::GVI,GVI,BATS,ETF,iShares Intermediate Government/Credit Bond ETF,United States,US,US4642886125,Government Bonds,verified,Matched active official exchange directory listing.,iShares Intermediate Government/Credit Bond ETF,nasdaq_other_listed,True,,,
BATS::JANI,JANI,BATS,ETF,AIM ETF Products Trust - AllianzIM International Equity Buffer15 Uncapped Jan ETF,United States,US,,,verified,Matched active official exchange directory listing.,AllianzIM International Equity Buffer15 Uncapped Jan ETF,nasdaq_other_listed,True,,,
BATS::MDEV,MDEV,BATS,ETF,First Trust Exchange-Traded Fund VI - First Trust Indxx Medical Devices ETF,United States,US,US33738R6392,,verified,Matched active official exchange directory listing.,First Trust Indxx Medical Devices ETF,nasdaq_other_listed,True,,,
BATS::ONEH,ONEH,BATS,ETF,ONEH,United States,US,,,name_mismatch,Dataset name does not match official exchange directory name.,TrueShares Equity Hedge ETF,nasdaq_other_listed,True,,,
BATS::QTAP,QTAP,BATS,ETF,Innovator Growth-100 Accelerated Plus ETF ? April,United States,US,US45783Y5096,,verified,Matched active official exchange directory listing.,Innovator Growth Accelerated Plus ETF - April,nasdaq_other_listed,True,,,
BATS::STSB,STSB,BATS,ETF,Stance Sustainable Beta ETF,United States,US,,Small Cap,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::VSGX,VSGX,BATS,ETF,Vanguard ESG International Stock,United States,US,US9219107250,Developed Markets,verified,Matched active official exchange directory listing.,Vanguard ESG International Stock ETF,nasdaq_other_listed,True,,,
