listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::ISAE,ISAE,AMS,ETF,iShares Agribusiness UCITS ETF USD (Acc) EUR,Ireland,IE,IE00B6R52143,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG013RDMW81,
ASX::CD3,CD3,ASX,ETF,CD PRIVATE EQUITY FUND III,Australia,AU,AU000000CD37,Financials,verified,Matched active official exchange directory listing.,CD PRIVATE EQUITY FUND III,asx_listed_companies,False,,BBG00DGQSPX4,
ASX::IHEB,IHEB,ASX,ETF,Ishares J.P. Morgan Usd Emerging Markets (Aud Hedged) ETF,Australia,AU,AU00000IHEB6,Emerging Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00BLX59V0,
ASX::OZF,OZF,ASX,ETF,SPDR S&P/ASX 200 Financials Ex A-REIT ETF,Australia,AU,AU000000OZF0,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG001MDS7X2,
ASX::WDMF,WDMF,ASX,ETF,Ishares World Equity Factor ETF,Australia,AU,AU00000WDMF0,Developed Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00DX739D2,
B3::BIYW39,BIYW39,B3,ETF,Ishares US Technology ETF,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::LFTS11,LFTS11,B3,ETF,Investo Teva Tesouro Selic Etf - Fundo De Investimento De Indice,Brazil,BR,BRLFTSCTF006,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::ABLD,ABLD,BATS,ETF,ABLD,France,FR,FR001400AHX6,,name_mismatch,Dataset name does not match official exchange directory name.,Abacus FCF Real Assets Leaders ETF,nasdaq_other_listed,True,,,
BATS::BLDG,BLDG,BATS,ETF,Cambria ETF Trust - Cambria Global Real Estate ETF,United States,US,US1320618135,Real Estate,verified,Matched active official exchange directory listing.,Cambria Global Real Estate ETF,nasdaq_other_listed,True,,,
BATS::DDTJ,DDTJ,BATS,ETF,Innovator ETFs Trust - Innovator Equity Dual Directional 10 Buffer ETF - January,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Equity Dual Directional 10 Buffer ETF - January,nasdaq_other_listed,True,,,
BATS::FAUG,FAUG,BATS,ETF,FT Cboe Vest U.S. Equity Buffer ETF - August,United States,US,US33740F8620,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Buffer ETF - August,nasdaq_other_listed,True,,,
BATS::GTIP,GTIP,BATS,ETF,Goldman Sachs Access Inflation Protected USD Bond ETF,United States,US,US3814303620,Inflation-Protected Securities,verified,Matched active official exchange directory listing.,Goldman Sachs Access Inflation Protected USD Bond ETF,nasdaq_other_listed,True,,,
BATS::IYT,IYT,BATS,ETF,iShares Transportation Average ETF,United States,US,US4642871929,Industrials,verified,Matched active official exchange directory listing.,iShares U.S. Transportation ETF,nasdaq_other_listed,True,,,
