listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::INRA,INRA,AMS,ETF,iShares Global Clean Energy UCITS ETF USD (Acc),Ireland,IE,IE000U58J0M1,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG015D7LXR2,
ASX::CD1,CD1,ASX,ETF,CD PRIVATE EQUITY FUND I,Australia,AU,AU000000CD11,Financials,verified,Matched active official exchange directory listing.,CD PRIVATE EQUITY FUND I,asx_listed_companies,False,,BBG0038J3NM5,
ASX::IHCB,IHCB,ASX,ETF,Ishares Core Global Corporate Bond(Aud Hedged) ETF,Australia,AU,AU00000IHCB0,Corporate Bonds,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00BLX4V24,
ASX::OYS,OYS,ASX,ETF,OLYMPUS 2024-2 TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,OLYMPUS 2024-2 TRUST,asx_listed_companies,False,,,
ASX::WBND,WBND,ASX,ETF,Betashares Global Aggregate Bond Currency H Etf,Australia,AU,AU0000395816,Investment Grade Bonds,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01W9JQ4X4,
B3::BIYF39,BIYF39,B3,ETF,Ishares Us Financials Etf,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::LFIN11,LFIN11,B3,ETF,BTGP LFIN F11,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::AAUM,AAUM,BATS,ETF,AAUM,United States,US,,,name_mismatch,Dataset name does not match official exchange directory name.,Tema Alternative Asset Managers ETF,nasdaq_other_listed,True,,,
BATS::BKGI,BKGI,BATS,ETF,BNY Mellon ETF Trust - BNY Mellon Global Infrastructure Income ETF,United States,US,US09661T8264,,verified,Matched active official exchange directory listing.,BNY Mellon Global Infrastructure Income ETF,nasdaq_other_listed,True,,,
BATS::DDTD,DDTD,BATS,ETF,Innovator Equity Dual Directional 10 Buffer ETF - December,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Equity Dual Directional 10 Buffer ETF - December,nasdaq_other_listed,True,,,
BATS::EZU,EZU,BATS,ETF,iShares MSCI Eurozone ETF,United States,US,US4642866085,Large Cap,verified,Matched active official exchange directory listing.,iShares MSCI Eurozone ETF,nasdaq_other_listed,True,,,
BATS::GSUS,GSUS,BATS,ETF,Goldman Sachs MarketBeta US Equity ETF,Australia,AU,AU60AAP00013,Large Cap,verified,Matched active official exchange directory listing.,Goldman Sachs MarketBeta U.S. Equity ETF,nasdaq_other_listed,True,,,
BATS::IYLD,IYLD,BATS,ETF,iShares Morningstar Multi-Asset Income ETF,Australia,AU,AU0000088502,Equities,verified,Matched active official exchange directory listing.,iShares Morningstar Multi-Asset Income ETF,nasdaq_other_listed,True,,,
BATS::MAYU,MAYU,BATS,ETF,AllianzIM U.S. Equity Buffer15 Uncapped May ETF,United States,US,,,verified,Matched active official exchange directory listing.,AllianzIM U.S. Equity Buffer15 Uncapped May ETF,nasdaq_other_listed,True,,,
BATS::OCTZ,OCTZ,BATS,ETF,TrueShares Structured Outcome (October) ETF,United States,US,US53656F6988,,verified,Matched active official exchange directory listing.,TrueShares Structured Outcome (October) ETF,nasdaq_other_listed,True,,,
BATS::QMAR,QMAR,BATS,ETF,FT Cboe Vest Growth-100 Buffer ETF - March,United States,US,US33740F5816,,verified,Matched active official exchange directory listing.,FT Vest Nasdaq-100 Buffer ETF - March,nasdaq_other_listed,True,,,
BATS::SRPU,SRPU,BATS,ETF,Tradr 2X Long SRPT Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Long SRPT Daily ETF,nasdaq_other_listed,True,,,
BATS::VGMS,VGMS,BATS,ETF,Vanguard Multi-Sector Income Bond ETF,United States,US,,,verified,Matched active official exchange directory listing.,Vanguard Multi-Sector Income Bond ETF,nasdaq_other_listed,True,,,
BMV::CRUDN,CRUDN,BMV,ETF,CRUD/ETFS,Mexico,MX,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
Euronext::CHM,CHM,Euronext,ETF,Amundi STOXX Europe 600 Basic Materials UCITS ETF Acc EUR,Australia,AU,AU0000121576,Industrials,reference_gap,Only weak cross-exchange collision evidence exists for this listing.,,,True,,BBG00YD0SSG1,
Euronext::HYDUS,HYDUS,Euronext,ETF,BNP Paribas Easy ECPI Global ESG Hydrogen Economy UCITS ETF EUR,Luxembourg,LU,LU2533813023,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01CCBP8T8,
Euronext::SRIC,SRIC,Euronext,ETF,BNP Paribas Easy € Corp Bond SRI PAB UCITS ETF Acc,Luxembourg,LU,LU1859444769,Corporate Bonds,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00N13PF28,
JSE::FDETNC,FDETNC,JSE,ETF,FDETNC,South Africa,ZA,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::0007F0,0007F0,KRX,ETF,0007F0,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::132030,132030,KRX,ETF,Samsung KODEX Gold Futures Special Asset ETF Hedged,South Korea,KR,KR7132030008,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::227560,227560,KRX,ETF,MiraeAsset TIGER 200 Consumer Staples ETF,South Korea,KR,KR7227560000,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::276970,276970,KRX,ETF,Samsung KODEX US S&P Dividend Covered Call ETF-Synth,South Korea,KR,KR7276970001,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::336160,336160,KRX,ETF,KBSTAR Fin Bond Act,South Korea,KR,KR7336160007,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::401590,401590,KRX,ETF,HANARO Global Carbon Futures (Synth),South Korea,KR,KR7401590005,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::442320,442320,KRX,ETF,KBSTAR Global Nuclear Power,South Korea,KR,KR7442320008,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::461460,461460,KRX,ETF,461460,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
