listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::IEAU,IEAU,AMS,ETF,iShares Core € Corp Bond UCITS ETF USD Hedged (Acc),Ireland,IE,IE00093GOJ04,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01FTSZZ51,
ASX::APW,APW,ASX,ETF,AIMS PROPERTY SECURITIES FUND,Australia,AU,AU000000APW5,Real Estate,verified,Matched active official exchange directory listing.,AIMS PROPERTY SECURITIES FUND,asx_listed_companies,False,,BBG000CS0CF1,
ASX::HJHI,HJHI,ASX,ETF,HEJAZ High Income Active ETF,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::MVS,MVS,ASX,ETF,Vaneck Small Companies Masters ETF,Australia,AU,AU000000MVS6,Small Cap,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG008P75GR9,
ASX::VEFI,VEFI,ASX,ETF,Vanguard Ethically Conscious GLB Agg Bond INDEX (Hedged) ETF,Australia,AU,AU0000022501,Corporate Bonds,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00LY974H2,
B3::BIGF39,BIGF39,B3,ETF,Ishares Global Infrastructure Etf,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::HIGH11,HIGH11,B3,ETF,NU IBOV SMART HIGH BETA B3,Brazil,BR,,,verified,Matched active official exchange directory listing.,NU IBOV SMART HIGH BETA B3,b3_instruments_equities,True,,,
B3::XBOV11,XBOV11,B3,ETF,CAIXA ETF IBOVESPA FDO DE IND RESP LIM,Brazil,BR,BRXBOVCTF005,Financials,verified,Matched active official exchange directory listing.,CAIXA ETF IBOVESPA FDO DE IND RESP LIM,b3_instruments_equities,True,,,
BATS::BCHP,BCHP,BATS,ETF,EGSHARES BLUE CHIP ETF EGSHARES BLUE CHIP ETF,United States,US,US74255Y7141,,verified,Matched active official exchange directory listing.,Principal Focused Blue Chip ETF,nasdaq_other_listed,True,,,
BATS::CWII,CWII,BATS,ETF,Rex Crwv Growth & Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,REX CRWV Growth & Income ETF,nasdaq_other_listed,True,,,
BATS::ETHU,ETHU,BATS,ETF,Volatility Shares Trust - 2x Ether ETF,United States,US,,,verified,Matched active official exchange directory listing.,2x Ether ETF,nasdaq_other_listed,True,,,
BATS::GMAR,GMAR,BATS,ETF,First Trust Exchange-Traded Fund VIII - FT Cboe Vest U.S. Equity Moderate Buffer ETF - March,United States,US,US33740F4827,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Moderate Buffer ETF - March,nasdaq_other_listed,True,,,
BATS::IREZ,IREZ,BATS,ETF,Investment Managers Series Trust II - Tradr 2X Short IREN Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Short IREN Daily ETF,nasdaq_other_listed,True,,,
