listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::INGB,INGB,AMS,ETF,iShares India INR Govt Bond UCITS ETF USD (Dist),Netherlands,NL,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
ASX::BW6,BW6,ASX,ETF,BLACKWATTLE SERIES RMBS TRUST NO.6,Australia,AU,,,verified,Matched active official exchange directory listing.,BLACKWATTLE SERIES RMBS TRUST NO.6,asx_listed_companies,False,,,
ASX::IEU,IEU,ASX,ETF,Ishares Europe ETF,Australia,AU,AU000000IEU6,Developed Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG000HB59C8,
ASX::OY1,OY1,ASX,ETF,OLYMPUS 2025-1 TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,OLYMPUS 2025-1 TRUST,asx_listed_companies,False,,,
ASX::WB1,WB1,ASX,ETF,SERIES 2020-1 WST TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,SERIES 2020-1 WST TRUST,asx_listed_companies,False,,,
B3::BIYE39,BIYE39,B3,ETF,iShares Trust - iShares U.S. Energy ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::KNOX11,KNOX11,B3,ETF,Fip Knox Debt Infraestrutura,Brazil,BR,,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::AAPY,AAPY,BATS,ETF,Kurv Yield Premium Strategy Apple (AAPL) ETF,United States,US,XS2901884663,,verified,Matched active official exchange directory listing.,Kurv Yield Premium Strategy Apple (AAPL) ETF,nasdaq_other_listed,True,,,
BATS::BJUN,BJUN,BATS,ETF,Innovator S&P 500 Buffer ETF - June,United States,US,US45782C7552,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Buffer ETF - June,nasdaq_other_listed,True,,,
BATS::DDSQ,DDSQ,BATS,ETF,Innovator ETFs Trust - Innovator Equity Dual Directional 5 Buffer ETF - Quarterly,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Equity Dual Directional 5 Buffer ETF - Quarterly,nasdaq_other_listed,True,,,
BATS::EZPZ,EZPZ,BATS,ETF,Franklin Crypto Index ETF,United States,US,,,verified,Matched active official exchange directory listing.,Franklin Crypto Index ETF,nasdaq_other_listed,True,,,
BATS::GSST,GSST,BATS,ETF,Goldman Sachs Access Ultra Short Bond ETF,United States,US,US3814302309,Corporate Bonds,verified,Matched active official exchange directory listing.,Goldman Sachs Ultra Short Bond ETF,nasdaq_other_listed,True,,,
