listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::IUVE,IUVE,AMS,ETF,iShares MSCI USA Value Factor ESG UCITS ETF,Ireland,IE,IE000OKVTDF7,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG011MNCVY2,
ASX::CIVH,CIVH,ASX,ETF,CB GLBL Infrastructure Value (Hedged) Active ETF,Australia,AU,AU0000389488,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::IJP,IJP,ASX,ETF,Ishares MSCI Japan ETF,Australia,AU,AU0000026502,Developed Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::PA5,PA5,ASX,ETF,PANORAMA AUTO TRUST 2025-1,Australia,AU,,,verified,Matched active official exchange directory listing.,PANORAMA AUTO TRUST 2025-1,asx_listed_companies,False,,,
ASX::WSE,WSE,ASX,ETF,SERIES 2021-1 WST TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,SERIES 2021-1 WST TRUST,asx_listed_companies,False,,,
B3::BOVA11,BOVA11,B3,ETF,ISHARES IBOVESPA FUNDO DE ÍNDICE,Brazil,BR,,Financials,verified,Matched active official exchange directory listing.,ISHARES IBOVESPA FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
B3::NBIT11,NBIT11,B3,ETF,NU NASDAQ BRAZIL BITCOIN CARRY FUTURES FUN DE ÍNDI,Brazil,BR,,,verified,Matched active official exchange directory listing.,NU NASDAQ BRAZIL BITCOIN CARRY FUTURES FUN DE ÍNDI,b3_instruments_equities,True,,,
BATS::ACSV,ACSV,BATS,ETF,American Century ETF Trust - American Century Small Cap Value Insights ETF,United States,US,,,verified,Matched active official exchange directory listing.,American Century Small Cap Value Insights ETF,nasdaq_other_listed,True,,,
BATS::BOCT,BOCT,BATS,ETF,Innovator S&P 500 Buffer October,United States,US,US45782C7719,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Buffer ETF - October,nasdaq_other_listed,True,,,
BATS::DDWM,DDWM,BATS,ETF,WisdomTree Dynamic Currency Hedged International Equity Fund,United States,US,US97717X2633,Developed Markets,verified,Matched active official exchange directory listing.,WisdomTree Dynamic International Equity Fund,nasdaq_other_listed,True,,,
BATS::FCPI,FCPI,BATS,ETF,Fidelity® Stocks for Inflation ETF,United States,US,US3160923864,Developed Markets,verified,Matched active official exchange directory listing.,Fidelity Stocks for Inflation ETF,nasdaq_other_listed,True,,,
BATS::HCRB,HCRB,BATS,ETF,Hartford Core Bond ETF,United States,US,US41653L7010,Corporate Bonds,verified,Matched active official exchange directory listing.,Hartford Core Bond ETF,nasdaq_other_listed,True,,,
BATS::JANP,JANP,BATS,ETF,PGIM US Large-Cap Buffer 12 ETF - January,United States,US,US69420N1063,,verified,Matched active official exchange directory listing.,PGIM S&P 500 Buffer 12 ETF - January,nasdaq_other_listed,True,,,
BATS::MDPL,MDPL,BATS,ETF,Northern Lights Fund Trust IV - Monarch Dividend Plus Index ETF,United States,US,,,verified,Matched active official exchange directory listing.,Monarch Dividend Plus Index ETF,nasdaq_other_listed,True,,,
BATS::OPEX,OPEX,BATS,ETF,Tradr 2X Long OPEN Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Long OPEN Daily ETF,nasdaq_other_listed,True,,,
BATS::QTJL,QTJL,BATS,ETF,Innovator Growth Accelerated Plus ETF - July,United States,US,US45783Y8710,,verified,Matched active official exchange directory listing.,Innovator Growth Accelerated Plus ETF - July,nasdaq_other_listed,True,,,
BATS::SVIX,SVIX,BATS,ETF,-1x Short VIX Futures ETF,United States,US,US92891H1014,,verified,Matched active official exchange directory listing.,-1x Short VIX Futures ETF,nasdaq_other_listed,True,,,
BATS::VTEI,VTEI,BATS,ETF,Vanguard Intermediate-Term Tax-Exempt Bond,United States,US,US9229077386,,verified,Matched active official exchange directory listing.,Vanguard Tax-Managed Funds Vanguard Intermediate-Term Tax-Exempt Bond ETF,nasdaq_other_listed,True,,,
BMV::RSX,RSX,BMV,ETF,VanEck Vectors ETF Trust - VanEck Vectors Russia ETF,Mexico,MX,US57060U5065,Emerging Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
Euronext::CNY,CNY,Euronext,ETF,HSBC MSCI China UCITS ETF,Ireland,IE,IE00B44T3H88,Emerging Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG001PPGDG1,
Euronext::IU28-EUR,IU28-EUR,Euronext,ETF,IU28-EUR,France,FR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
Euronext::STP,STP,Euronext,ETF,SSgA SPDR ETFs Europe II Public Limited Company - SPDR MSCI Europe Materials UCITS ETF,Australia,AU,AU0000181174,Materials,reference_gap,Only weak cross-exchange collision evidence exists for this listing.,,,True,,BBG012YR8PK1,
JSE::GSETNQ,GSETNQ,JSE,ETF,FNB ETN GSACHSQ NOV25,South Africa,ZA,ZAE000293577,Financials,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::0015E0,0015E0,KRX,ETF,0015E0,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::139220,139220,KRX,ETF,MiraeAsset TIGER 200 Constructions ETF,South Korea,KR,KR7139220008,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
