listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::ASIG,ASIG,AMS,ETF,iShares $ Asia Investment Grade Corp Bond UCITS ETF USD (Acc),Ireland,IE,IE0007G78AC4,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01382RNG2,
AMS::TI5A,TI5A,AMS,ETF,iShares $ TIPS 0-5 UCITS ETF USD (Acc),Ireland,IE,IE000JXFRNI0,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG018DZGR84,
ASX::ETPMPD,ETPMPD,ASX,ETF,Global X Metal Securities Australia Ltd,Australia,AU,AU000ETPMPD3,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG000KX9P45,
ASX::LI8,LI8,ASX,ETF,LION SERIES 2020-1 TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,LION SERIES 2020-1 TRUST,asx_listed_companies,False,,,
ASX::QOZ,QOZ,ASX,ETF,Betashares Ftse Rafi Australia 200 ETF,Australia,AU,AU000000QOZ7,Large Cap,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG004T15617,
B3::BACW39,BACW39,B3,ETF,Ishares Msci Acwi ETF,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::CPTS11B,CPTS11B,B3,ETF,Capitania Securities II Fundo Investimento Imobiliario FII,Brazil,BR,,Real Estate,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::REVE11,REVE11,B3,ETF,IT NOW RUSSELL® 1000 GREEN REVENUES 50 FDO DE IND,Brazil,BR,,,verified,Matched active official exchange directory listing.,IT NOW RUSSELL® 1000 GREEN REVENUES 50 FDO DE IND,b3_instruments_equities,True,,,
BATS::ARKG,ARKG,BATS,ETF,ARK Genomic Revolution ETF,Ireland,IE,IE000O5M6XO1,Health Care,verified,Matched active official exchange directory listing.,ARK Genomic Revolution ETF,nasdaq_other_listed,True,,,
BATS::CABZ,CABZ,BATS,ETF,Roundhill Robotaxi Autonomous Vehicles & Technology ETF,United States,US,,,verified,Matched active official exchange directory listing.,"Roundhill Robotaxi, Autonomous Vehicles & Technology ETF",nasdaq_other_listed,True,,,
