listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::EEDV,EEDV,AMS,ETF,SPDR® S&P® Euro Dividend Aristocrats ESG UCITS ETF EUR,Ireland,IE,IE00BYTH5T38,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG011622QR6,
AMS::WRDU,WRDU,AMS,ETF,Amundi MSCI World UCITS ETF DR USD Acc,Ireland,IE,IE000BI8OT95,Developed Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01L0R6NY8,
ASX::GCI,GCI,ASX,ETF,GRYPHON CAPITAL INCOME TRUST,Australia,AU,AU0000005209,Communication Services,verified,Matched active official exchange directory listing.,GRYPHON CAPITAL INCOME TRUST,asx_listed_companies,False,,BBG00KHTCGF8,
ASX::MCGG,MCGG,ASX,ETF,Munro Concentrated Global Growth Active ETF,Australia,AU,AU0000204737,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG014ZLY739,
ASX::SNAS,SNAS,ASX,ETF,Global X Ultra Short Nasdaq 100 Complex ETF,Australia,AU,AU0000087736,Financials,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00VXZ9RM4,
B3::BEMV39,BEMV39,B3,ETF,iShares Inc. - iShares MSCI Emerging Markets Min Vol Factor ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::ETHI11,ETHI11,B3,ETF,IT NOW BLOOMBERG GALAXY ETHEREUM FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,IT NOW BLOOMBERG GALAXY ETHEREUM FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
B3::SPYR11,SPYR11,B3,ETF,B-INDEX ETF S&P 500 BRL FUNDO DE ÍNDICE - RES LIM,Brazil,BR,,,verified,Matched active official exchange directory listing.,B-INDEX ETF S&P 500 BRL FUNDO DE ÍNDICE - RES LIM,b3_instruments_equities,True,,,
BATS::AXUP,AXUP,BATS,ETF,T-REX 2X Long AXON Daily Target ETF,United States,US,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::CETH,CETH,BATS,ETF,21shares Core Ethereum ETF,United Kingdom,GB,GB00BLD4ZM24,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::EAOM,EAOM,BATS,ETF,iShares ESG Aware Moderate Allocation ETF,United States,US,US46436E6840,,verified,Matched active official exchange directory listing.,iShares ESG Aware 40/60 Moderate Allocation ETF,nasdaq_other_listed,True,,,
BATS::FYEE,FYEE,BATS,ETF,Fidelity Yield Enhanced Equity ETF,United States,US,,,verified,Matched active official exchange directory listing.,Fidelity Yield Enhanced Equity ETF,nasdaq_other_listed,True,,,
BATS::ICVT,ICVT,BATS,ETF,iShares Convertible Bond ETF,United States,US,US46435G1022,Corporate Bonds,verified,Matched active official exchange directory listing.,iShares Convertible Bond ETF,nasdaq_other_listed,True,,,
BATS::LBO,LBO,BATS,ETF,WHITEWOLF Publicly Listed Private Equity ETF,United States,US,US02072L3832,,verified,Matched active official exchange directory listing.,WHITEWOLF Publicly Listed Private Equity ETF,nasdaq_other_listed,True,,,
BATS::NFLP,NFLP,BATS,ETF,Kurv Yield Prm Stgy Netflix (NFLX) ETF,United States,US,,,verified,Matched active official exchange directory listing.,Kurv Yield Premium Strategy Netflix (NFLX) ETF,nasdaq_other_listed,True,,,
