listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::ICOV,ICOV,AMS,ETF,iShares III Public Limited Company - iShares Euro Covered Bond UCITS ETF,Ireland,IE,IE00B3B8Q275,Corporate Bonds,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG000BL85K8,
ASX::ALPH,ALPH,ASX,ETF,Schroder Global Equity Alpha Fund - Active ETF,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::HEUR,HEUR,ASX,ETF,Betashares Europe Currency Hedged ETF,Australia,AU,AU00000HEUR7,Developed Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00CVSCDM1,
ASX::MVA,MVA,ASX,ETF,Vaneck Australian Property ETF,Australia,AU,AU000000MVA4,Real Estate,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG005D7WLK4,
ASX::VDGR,VDGR,ASX,ETF,Vanguard Diversified Growth INDEX ETF,Australia,AU,AU00000VDGR9,Blend,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00J9ZX7N4,
B3::BIEM39,BIEM39,B3,ETF,Ishares Core Msci Emerging Markets ETF,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::H2OO11,H2OO11,B3,ETF,TREND ETF NASDAQ WATER RESOURCE FDO INV DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,TREND ETF NASDAQ WATER RESOURCE FDO INV DE ÍNDICE,b3_instruments_equities,True,,,
B3::XBCI11,XBCI11,B3,ETF,BUENA VISTA DEX VETTAFI NEO B BIT H INC FDO IND RL,Brazil,BR,,,verified,Matched active official exchange directory listing.,BUENA VISTA DEX VETTAFI NEO B BIT H INC FDO IND RL,b3_instruments_equities,True,,,
BATS::BBRE,BBRE,BATS,ETF,JPMorgan BetaBuilders MSCI US REIT,United States,US,US46641Q7381,Real Estate,verified,Matched active official exchange directory listing.,JPMorgan BetaBuilders MSCI U.S. REIT ETF,nasdaq_other_listed,True,,,
BATS::CSM,CSM,BATS,ETF,ProShares Large Cap Core Plus,United States,US,US74347R2489,Large Cap,verified,Matched active official exchange directory listing.,ProShares Large Cap Core Plus,nasdaq_other_listed,True,,,
BATS::ESGV,ESGV,BATS,ETF,Vanguard ESG US Stock,United States,US,US9219107334,Large Cap,verified,Matched active official exchange directory listing.,Vanguard ESG U.S. Stock ETF,nasdaq_other_listed,True,,,
BATS::GLDW,GLDW,BATS,ETF,Roundhill Gold WeeklyPay ETF,United States,US,US98149E1055,,verified,Matched active official exchange directory listing.,Roundhill Gold WeeklyPay ETF,nasdaq_other_listed,True,,,
BATS::IQDG,IQDG,BATS,ETF,WisdomTree International Quality Dividend Growth Fund,United States,US,US97717X1312,Developed Markets,verified,Matched active official exchange directory listing.,WisdomTree International Quality Dividend Growth Fund,nasdaq_other_listed,True,,,
BATS::LOGO,LOGO,BATS,ETF,Alpha Brands Consumption Leaders ETF,United States,US,,,cross_exchange_collision,Official directory uses this ticker on other exchange(s): NASDAQ.,,,True,,,
BATS::NULV,NULV,BATS,ETF,Nuveen ESG Large-Cap Value ETF,United States,US,US67092P3001,Large Cap,verified,Matched active official exchange directory listing.,Nuveen ESG Large-Cap Value ETF,nasdaq_other_listed,True,,,
