listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::IGBG,IGBG,AMS,ETF,iShares Broad Global Govt Bond UCITS ETF USD Distribution,Netherlands,NL,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
ASX::BBOZ,BBOZ,ASX,ETF,Betashares Aus Equities Strong Bear Complex ETF,Australia,AU,AU00000BBOZ2,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::IAA,IAA,ASX,ETF,Ishares Asia 50 ETF,Australia,AU,AU000000IAA6,Industrials,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG000TWH4L7,
ASX::NUGG,NUGG,ASX,ETF,Vaneck Gold Bullion ETF,Australia,AU,AU0000251852,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01B2KXRG4,
ASX::VMIN,VMIN,ASX,ETF,Vanguard Global Minimum Volatility Active ETF,Australia,AU,AU0000005894,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00KG65P58,
B3::BIVE39,BIVE39,B3,ETF,iShares Trust - iShares S&P 500 Value ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::ISUS11,ISUS11,B3,ETF,IT NOW ISE FUNDO DE ÍNDICE,Brazil,BR,,Financials,verified,Matched active official exchange directory listing.,IT NOW ISE FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
B3::XTEC11,XTEC11,B3,ETF,TREND ETF FTSE CHINA TECHNOLOGY FUNDO DE INVESTIME,Brazil,BR,,,verified,Matched active official exchange directory listing.,TREND ETF FTSE CHINA TECHNOLOGY FUNDO DE INVESTIME,b3_instruments_equities,True,,,
BATS::BILT,BILT,BATS,ETF,iShares Infrastructure Active ETF,United States,US,,,verified,Matched active official exchange directory listing.,iShares Infrastructure Active ETF,nasdaq_other_listed,True,,,
BATS::DDFM,DDFM,BATS,ETF,Innovator Equity Dual Directional 15 Buffer ETF - March,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Equity Dual Directional 15 Buffer ETF - March,nasdaq_other_listed,True,,,
BATS::EVMO,EVMO,BATS,ETF,Morgan Stanley ETF Trust,United States,US,,,cross_exchange_collision,Official directory uses this ticker on other exchange(s): NYSE ARCA.,,,True,,,
BATS::GOVT,GOVT,BATS,ETF,iShares U.S. Treasury Bond ETF,Australia,AU,AU00000GOVT2,Treasury Bonds,verified,Matched active official exchange directory listing.,iShares U.S. Treasury Bond ETF,nasdaq_other_listed,True,,,
BATS::IVAL,IVAL,BATS,ETF,Alpha Architect International Quantitative Value ETF,United States,US,US02072L2016,Small Cap,cross_exchange_collision,Official directory uses this ticker on other exchange(s): NASDAQ.,,,True,,,
BATS::MAGY,MAGY,BATS,ETF,Roundhill Magnificent Seven Covered Call ETF,United States,US,,,verified,Matched active official exchange directory listing.,Roundhill Magnificent Seven Covered Call ETF,nasdaq_other_listed,True,,,
